,Number_filters,Filter_size,Number_deepNeurons,AUROC
0,1,1,2,0.725376
1,1,1,2,0.6062719999999999
2,1,1,2,0.738944
3,1,1,4,0.7922560000000001
4,1,1,4,0.798848
5,1,1,4,0.645312
6,1,1,6,0.705728
7,1,1,6,0.568
8,1,1,6,0.7468800000000001
9,1,1,8,0.684928
10,1,1,8,0.7626879999999999
11,1,1,8,0.6631040000000001
12,1,1,10,0.6313599999999999
13,1,1,10,0.7710079999999999
14,1,1,10,0.835328
15,1,1,12,0.867008
16,1,1,12,0.7606400000000001
17,1,1,12,0.6796800000000001
18,1,1,14,0.764864
19,1,1,14,0.7226239999999999
20,1,1,14,0.659328
21,1,1,16,0.65856
22,1,1,16,0.7863039999999999
23,1,1,16,0.688832
24,1,1,18,0.719808
25,1,1,18,0.740736
26,1,1,18,0.823936
27,1,2,2,0.76352
28,1,2,2,0.672512
29,1,2,2,0.841472
30,1,2,4,0.8196479999999999
31,1,2,4,0.692032
32,1,2,4,0.78272
33,1,2,6,0.742656
34,1,2,6,0.8311040000000001
35,1,2,6,0.712896
36,1,2,8,0.760064
37,1,2,8,0.814912
38,1,2,8,0.8062079999999999
39,1,2,10,0.63936
40,1,2,10,0.784192
41,1,2,10,0.82944
42,1,2,12,0.807936
43,1,2,12,0.7913600000000001
44,1,2,12,0.853248
45,1,2,14,0.778432
46,1,2,14,0.7950719999999999
47,1,2,14,0.836992
48,1,2,16,0.8740479999999999
49,1,2,16,0.833024
50,1,2,16,0.8668159999999999
51,1,2,18,0.851008
52,1,2,18,0.6696960000000001
53,1,2,18,0.890624
54,1,3,2,0.797376
55,1,3,2,0.865344
56,1,3,2,0.8351999999999999
57,1,3,4,0.72832
58,1,3,4,0.805696
59,1,3,4,0.8953599999999999
60,1,3,6,0.792
61,1,3,6,0.89952
62,1,3,6,0.8184960000000001
63,1,3,8,0.7891839999999999
64,1,3,8,0.8395520000000001
65,1,3,8,0.927168
66,1,3,10,0.88864
67,1,3,10,0.83168
68,1,3,10,0.88064
69,1,3,12,0.8458239999999999
70,1,3,12,0.834176
71,1,3,12,0.869248
72,1,3,14,0.7862399999999999
73,1,3,14,0.782528
74,1,3,14,0.809344
75,1,3,16,0.85056
76,1,3,16,0.876608
77,1,3,16,0.733312
78,1,3,18,0.88288
79,1,3,18,0.9298559999999999
80,1,3,18,0.8539519999999999
81,1,4,2,0.79552
82,1,4,2,0.9283840000000001
83,1,4,2,0.835968
84,1,4,4,0.5964160000000001
85,1,4,4,0.8723839999999999
86,1,4,4,0.774528
87,1,4,6,0.837696
88,1,4,6,0.92
89,1,4,6,0.758464
90,1,4,8,0.8820479999999999
91,1,4,8,0.856512
92,1,4,8,0.881088
93,1,4,10,0.831232
94,1,4,10,0.892288
95,1,4,10,0.8309120000000001
96,1,4,12,0.833984
97,1,4,12,0.826048
98,1,4,12,0.922496
99,1,4,14,0.8462719999999999
100,1,4,14,0.8681599999999999
101,1,4,14,0.855936
102,1,4,16,0.8927999999999999
103,1,4,16,0.9793919999999999
104,1,4,16,0.8095359999999999
105,1,4,18,0.742848
106,1,4,18,0.8537599999999999
107,1,4,18,0.915584
108,1,5,2,0.8554240000000001
109,1,5,2,0.8848639999999999
110,1,5,2,0.77536
111,1,5,4,0.916352
112,1,5,4,0.8485119999999999
113,1,5,4,0.880256
114,1,5,6,0.915072
115,1,5,6,0.876608
116,1,5,6,0.8736
117,1,5,8,0.8684160000000001
118,1,5,8,0.822272
119,1,5,8,0.827008
120,1,5,10,0.931392
121,1,5,10,0.89792
122,1,5,10,0.9201280000000001
123,1,5,12,0.8857600000000001
124,1,5,12,0.9456
125,1,5,12,0.8326399999999999
126,1,5,14,0.853504
127,1,5,14,0.7690880000000001
128,1,5,14,0.883584
129,1,5,16,0.916544
130,1,5,16,0.9272959999999999
131,1,5,16,0.9087999999999999
132,1,5,18,0.849728
133,1,5,18,0.879296
134,1,5,18,0.9517439999999999
135,1,6,2,0.94304
136,1,6,2,0.976384
137,1,6,2,0.88096
138,1,6,4,0.9112319999999999
139,1,6,4,0.851456
140,1,6,4,0.6329600000000001
141,1,6,6,0.9017600000000001
142,1,6,6,0.934336
143,1,6,6,0.8524160000000001
144,1,6,8,0.885248
145,1,6,8,0.9564159999999999
146,1,6,8,0.93824
147,1,6,10,0.944256
148,1,6,10,0.8743679999999999
149,1,6,10,0.950592
150,1,6,12,0.93248
151,1,6,12,0.8815360000000001
152,1,6,12,0.907776
153,1,6,14,0.9804160000000001
154,1,6,14,0.9399679999999999
155,1,6,14,0.963648
156,1,6,16,0.9499519999999999
157,1,6,16,0.927744
158,1,6,16,0.950528
159,1,6,18,0.879488
160,1,6,18,0.954944
161,1,6,18,0.884224
162,1,7,2,0.794176
163,1,7,2,0.9532160000000001
164,1,7,2,0.841216
165,1,7,4,0.9332480000000001
166,1,7,4,0.934528
167,1,7,4,0.915776
168,1,7,6,0.9064319999999999
169,1,7,6,0.8607999999999999
170,1,7,6,0.939776
171,1,7,8,0.8126720000000001
172,1,7,8,0.9031039999999999
173,1,7,8,0.929664
174,1,7,10,0.98112
175,1,7,10,0.9434880000000001
176,1,7,10,0.9129599999999999
177,1,7,12,0.93984
178,1,7,12,0.9459839999999999
179,1,7,12,0.915008
180,1,7,14,0.9308160000000001
181,1,7,14,0.9077120000000001
182,1,7,14,0.903424
183,1,7,16,0.918656
184,1,7,16,0.871936
185,1,7,16,0.824768
186,1,7,18,0.9376639999999999
187,1,7,18,0.9057280000000001
188,1,7,18,0.953152
189,1,8,2,0.81152
190,1,8,2,0.9516800000000001
191,1,8,2,0.9326079999999999
192,1,8,4,0.835264
193,1,8,4,0.8815999999999999
194,1,8,4,0.9409919999999999
195,1,8,6,0.900544
196,1,8,6,0.9024639999999999
197,1,8,6,0.889728
198,1,8,8,0.893888
199,1,8,8,0.9179520000000001
200,1,8,8,0.8624640000000001
201,1,8,10,0.888128
202,1,8,10,0.9614079999999999
203,1,8,10,0.9177599999999999
204,1,8,12,0.9226240000000001
205,1,8,12,0.8768640000000001
206,1,8,12,0.8881919999999999
207,1,8,14,0.8519039999999999
208,1,8,14,0.9347840000000001
209,1,8,14,0.9066879999999999
210,1,8,16,0.9024000000000001
211,1,8,16,0.964288
212,1,8,16,0.9483520000000001
213,1,8,18,0.93792
214,1,8,18,0.92128
215,1,8,18,0.9491200000000001
216,1,9,2,0.907328
217,1,9,2,0.966848
218,1,9,2,0.9603200000000001
219,1,9,4,0.884544
220,1,9,4,0.941952
221,1,9,4,0.922048
222,1,9,6,0.960768
223,1,9,6,0.8803839999999999
224,1,9,6,0.960064
225,1,9,8,0.8916479999999999
226,1,9,8,0.924736
227,1,9,8,0.902976
228,1,9,10,0.946368
229,1,9,10,0.9087999999999998
230,1,9,10,0.9166080000000001
231,1,9,12,0.92416
232,1,9,12,0.874816
233,1,9,12,0.96288
234,1,9,14,0.87968
235,1,9,14,0.962176
236,1,9,14,0.919552
237,1,9,16,0.896768
238,1,9,16,0.952896
239,1,9,16,0.9275519999999999
240,1,9,18,0.937472
241,1,9,18,0.95712
242,1,9,18,0.9597439999999999
243,2,1,2,0.745536
244,2,1,2,0.8122240000000001
245,2,1,2,0.782208
246,2,1,4,0.807488
247,2,1,4,0.63648
248,2,1,4,0.8113919999999999
249,2,1,6,0.7734399999999999
250,2,1,6,0.683392
251,2,1,6,0.733056
252,2,1,8,0.81184
253,2,1,8,0.8444799999999999
254,2,1,8,0.62976
255,2,1,10,0.8488319999999999
256,2,1,10,0.8261759999999999
257,2,1,10,0.7934079999999999
258,2,1,12,0.8604799999999999
259,2,1,12,0.835072
260,2,1,12,0.8503679999999999
261,2,1,14,0.837888
262,2,1,14,0.803968
263,2,1,14,0.815232
264,2,1,16,0.799616
265,2,1,16,0.85888
266,2,1,16,0.756544
267,2,1,18,0.7674880000000001
268,2,1,18,0.716864
269,2,1,18,0.7528959999999999
270,2,2,2,0.7957759999999999
271,2,2,2,0.9210240000000001
272,2,2,2,0.827328
273,2,2,4,0.849472
274,2,2,4,0.896704
275,2,2,4,0.8728960000000001
276,2,2,6,0.9050239999999999
277,2,2,6,0.8456319999999999
278,2,2,6,0.951616
279,2,2,8,0.857024
280,2,2,8,0.813952
281,2,2,8,0.868544
282,2,2,10,0.862208
283,2,2,10,0.914432
284,2,2,10,0.7553279999999999
285,2,2,12,0.8945919999999999
286,2,2,12,0.82464
287,2,2,12,0.762688
288,2,2,14,0.9243520000000001
289,2,2,14,0.8687999999999999
290,2,2,14,0.8448640000000001
291,2,2,16,0.8933120000000001
292,2,2,16,0.820672
293,2,2,16,0.772672
294,2,2,18,0.8749439999999999
295,2,2,18,0.887744
296,2,2,18,0.9431680000000001
297,2,3,2,0.9102079999999999
298,2,3,2,0.895744
299,2,3,2,0.9506560000000001
300,2,3,4,0.936192
301,2,3,4,0.93856
302,2,3,4,0.8344959999999999
303,2,3,6,0.8590720000000001
304,2,3,6,0.928832
305,2,3,6,0.856384
306,2,3,8,0.949312
307,2,3,8,0.857536
308,2,3,8,0.899072
309,2,3,10,0.787648
310,2,3,10,0.9152
311,2,3,10,0.952576
312,2,3,12,0.880128
313,2,3,12,0.826048
314,2,3,12,0.8248960000000001
315,2,3,14,0.892544
316,2,3,14,0.9508479999999999
317,2,3,14,0.955776
318,2,3,16,0.9512320000000001
319,2,3,16,0.9275519999999999
320,2,3,16,0.9339519999999999
321,2,3,18,0.9212159999999999
322,2,3,18,0.9397760000000001
323,2,3,18,0.9334399999999999
324,2,4,2,0.940736
325,2,4,2,0.902528
326,2,4,2,0.913216
327,2,4,4,0.8622719999999999
328,2,4,4,0.8575999999999999
329,2,4,4,0.7665280000000001
330,2,4,6,0.865984
331,2,4,6,0.8421120000000001
332,2,4,6,0.8917120000000001
333,2,4,8,0.898112
334,2,4,8,0.93088
335,2,4,8,0.95968
336,2,4,10,0.9668479999999999
337,2,4,10,0.904704
338,2,4,10,0.943872
339,2,4,12,0.944384
340,2,4,12,0.9486080000000001
341,2,4,12,0.8679680000000001
342,2,4,14,0.931968
343,2,4,14,0.974464
344,2,4,14,0.9512320000000001
345,2,4,16,0.89216
346,2,4,16,0.9271039999999999
347,2,4,16,0.9083519999999999
348,2,4,18,0.900224
349,2,4,18,0.973888
350,2,4,18,0.9308160000000001
351,2,5,2,0.768768
352,2,5,2,0.943936
353,2,5,2,0.938048
354,2,5,4,0.965376
355,2,5,4,0.896192
356,2,5,4,0.952768
357,2,5,6,0.965568
358,2,5,6,0.877184
359,2,5,6,0.961408
360,2,5,8,0.9629439999999999
361,2,5,8,0.940032
362,2,5,8,0.949312
363,2,5,10,0.9472
364,2,5,10,0.925376
365,2,5,10,0.9630719999999999
366,2,5,12,0.9134720000000001
367,2,5,12,0.943744
368,2,5,12,0.92096
369,2,5,14,0.955776
370,2,5,14,0.960896
371,2,5,14,0.961344
372,2,5,16,0.8999680000000001
373,2,5,16,0.917056
374,2,5,16,0.844736
375,2,5,18,0.967808
376,2,5,18,0.884544
377,2,5,18,0.8724479999999999
378,2,6,2,0.93472
379,2,6,2,0.9632000000000001
380,2,6,2,0.9292159999999999
381,2,6,4,0.956672
382,2,6,4,0.9048320000000001
383,2,6,4,0.961536
384,2,6,6,0.9511040000000001
385,2,6,6,0.908928
386,2,6,6,0.952
387,2,6,8,0.971968
388,2,6,8,0.91776
389,2,6,8,0.9739519999999999
390,2,6,10,0.968256
391,2,6,10,0.933888
392,2,6,10,0.991552
393,2,6,12,0.953408
394,2,6,12,0.96992
395,2,6,12,0.954624
396,2,6,14,0.96896
397,2,6,14,0.979904
398,2,6,14,0.960448
399,2,6,16,0.957376
400,2,6,16,0.9781119999999999
401,2,6,16,0.963392
402,2,6,18,0.9797119999999999
403,2,6,18,0.9364480000000001
404,2,6,18,0.9512320000000001
405,2,7,2,0.942016
406,2,7,2,0.7898240000000001
407,2,7,2,0.9565440000000001
408,2,7,4,0.949824
409,2,7,4,0.7381759999999999
410,2,7,4,0.977792
411,2,7,6,0.9696
412,2,7,6,0.9511680000000001
413,2,7,6,0.92256
414,2,7,8,0.95328
415,2,7,8,0.93824
416,2,7,8,0.948032
417,2,7,10,0.934976
418,2,7,10,0.92512
419,2,7,10,0.985152
420,2,7,12,0.960768
421,2,7,12,0.966592
422,2,7,12,0.94656
423,2,7,14,0.94848
424,2,7,14,0.9500799999999999
425,2,7,14,0.9427199999999999
426,2,7,16,0.9910399999999999
427,2,7,16,0.93408
428,2,7,16,0.96736
429,2,7,18,0.969792
430,2,7,18,0.951488
431,2,7,18,0.918848
432,2,8,2,0.9630720000000002
433,2,8,2,0.9833600000000001
434,2,8,2,0.947584
435,2,8,4,0.97888
436,2,8,4,0.979328
437,2,8,4,0.982528
438,2,8,6,0.977088
439,2,8,6,0.949632
440,2,8,6,0.9326720000000001
441,2,8,8,0.961536
442,2,8,8,0.975552
443,2,8,8,0.9572480000000001
444,2,8,10,0.900992
445,2,8,10,0.972416
446,2,8,10,0.973696
447,2,8,12,0.951104
448,2,8,12,0.950208
449,2,8,12,0.9567359999999999
450,2,8,14,0.958784
451,2,8,14,0.9248
452,2,8,14,0.8845439999999999
453,2,8,16,0.9808
454,2,8,16,0.9701120000000001
455,2,8,16,0.9746560000000001
456,2,8,18,0.9459839999999999
457,2,8,18,0.978944
458,2,8,18,0.9714560000000001
459,2,9,2,0.881984
460,2,9,2,0.853376
461,2,9,2,0.969792
462,2,9,4,0.931136
463,2,9,4,0.981056
464,2,9,4,0.9596159999999999
465,2,9,6,0.9733120000000001
466,2,9,6,0.9678720000000001
467,2,9,6,0.97568
468,2,9,8,0.9600639999999999
469,2,9,8,0.988096
470,2,9,8,0.920512
471,2,9,10,0.902976
472,2,9,10,0.998208
473,2,9,10,0.9575680000000001
474,2,9,12,0.960896
475,2,9,12,0.8718080000000001
476,2,9,12,0.943232
477,2,9,14,0.97504
478,2,9,14,0.956032
479,2,9,14,0.9958400000000001
480,2,9,16,0.9783040000000001
481,2,9,16,0.9822719999999999
482,2,9,16,0.9811840000000001
483,2,9,18,0.9779199999999999
484,2,9,18,0.993216
485,2,9,18,0.978368
486,3,1,2,0.575232
487,3,1,2,0.8064
488,3,1,2,0.9176319999999999
489,3,1,4,0.7863680000000001
490,3,1,4,0.859712
491,3,1,4,0.8370559999999999
492,3,1,6,0.7196799999999999
493,3,1,6,0.788352
494,3,1,6,0.86112
495,3,1,8,0.7790079999999999
496,3,1,8,0.832896
497,3,1,8,0.6861440000000001
498,3,1,10,0.791808
499,3,1,10,0.8487039999999999
500,3,1,10,0.7816320000000001
501,3,1,12,0.813568
502,3,1,12,0.8364799999999999
503,3,1,12,0.8722559999999999
504,3,1,14,0.782016
505,3,1,14,0.867008
506,3,1,14,0.9124479999999999
507,3,1,16,0.863808
508,3,1,16,0.8114560000000002
509,3,1,16,0.868416
510,3,1,18,0.809792
511,3,1,18,0.83104
512,3,1,18,0.72224
513,3,2,2,0.825728
514,3,2,2,0.992
515,3,2,2,0.929728
516,3,2,4,0.883136
517,3,2,4,0.8705280000000001
518,3,2,4,0.8712320000000001
519,3,2,6,0.7744
520,3,2,6,0.949696
521,3,2,6,0.8871680000000001
522,3,2,8,0.9407359999999999
523,3,2,8,0.983168
524,3,2,8,0.7800320000000001
525,3,2,10,0.8842239999999999
526,3,2,10,0.930112
527,3,2,10,0.9544320000000001
528,3,2,12,0.892352
529,3,2,12,0.898112
530,3,2,12,0.7761279999999999
531,3,2,14,0.862784
532,3,2,14,0.860992
533,3,2,14,0.900992
534,3,2,16,0.9310719999999999
535,3,2,16,0.875968
536,3,2,16,0.8293760000000001
537,3,2,18,0.867584
538,3,2,18,0.883264
539,3,2,18,0.8657279999999999
540,3,3,2,0.904576
541,3,3,2,0.883968
542,3,3,2,0.92992
543,3,3,4,0.9070719999999999
544,3,3,4,0.9692799999999999
545,3,3,4,0.9488000000000001
546,3,3,6,0.936064
547,3,3,6,0.883712
548,3,3,6,0.9199999999999999
549,3,3,8,0.9439360000000001
550,3,3,8,0.941248
551,3,3,8,0.8984319999999999
552,3,3,10,0.9028480000000001
553,3,3,10,0.9425920000000001
554,3,3,10,0.911424
555,3,3,12,0.911424
556,3,3,12,0.885248
557,3,3,12,0.974464
558,3,3,14,0.9550719999999999
559,3,3,14,0.908288
560,3,3,14,0.952384
561,3,3,16,0.9612799999999999
562,3,3,16,0.9284479999999999
563,3,3,16,0.884352
564,3,3,18,0.939776
565,3,3,18,0.9108479999999999
566,3,3,18,0.926784
567,3,4,2,0.92224
568,3,4,2,0.9550719999999999
569,3,4,2,0.921344
570,3,4,4,0.966976
571,3,4,4,0.8972799999999999
572,3,4,4,0.88352
573,3,4,6,0.9568
574,3,4,6,0.949504
575,3,4,6,0.909568
576,3,4,8,0.926592
577,3,4,8,0.955648
578,3,4,8,0.867904
579,3,4,10,0.938112
580,3,4,10,0.968832
581,3,4,10,0.9550079999999999
582,3,4,12,0.967488
583,3,4,12,0.961792
584,3,4,12,0.9624320000000001
585,3,4,14,0.95072
586,3,4,14,0.965824
587,3,4,14,0.9456
588,3,4,16,0.9701120000000001
589,3,4,16,0.967232
590,3,4,16,0.9262719999999999
591,3,4,18,0.924928
592,3,4,18,0.9576319999999999
593,3,4,18,0.922752
594,3,5,2,0.948032
595,3,5,2,0.9583999999999999
596,3,5,2,0.9774079999999999
597,3,5,4,0.97664
598,3,5,4,0.8897920000000001
599,3,5,4,0.920768
600,3,5,6,0.938304
601,3,5,6,0.953792
602,3,5,6,0.934272
603,3,5,8,0.961344
604,3,5,8,0.931264
605,3,5,8,0.968896
606,3,5,10,0.949568
607,3,5,10,0.95616
608,3,5,10,0.970688
609,3,5,12,0.955008
610,3,5,12,0.993344
611,3,5,12,0.968896
612,3,5,14,0.95968
613,3,5,14,0.920576
614,3,5,14,0.9792
615,3,5,16,0.993984
616,3,5,16,0.93408
617,3,5,16,0.9613440000000001
618,3,5,18,0.986944
619,3,5,18,0.9392
620,3,5,18,0.9544959999999999
621,3,6,2,0.9041279999999999
622,3,6,2,0.871424
623,3,6,2,0.7806720000000001
624,3,6,4,0.977664
625,3,6,4,0.9544320000000001
626,3,6,4,0.944896
627,3,6,6,0.9781759999999999
628,3,6,6,0.9626239999999999
629,3,6,6,0.9514879999999999
630,3,6,8,0.95872
631,3,6,8,0.948864
632,3,6,8,0.976192
633,3,6,10,0.9622399999999999
634,3,6,10,0.9879039999999999
635,3,6,10,0.956288
636,3,6,12,0.97664
637,3,6,12,0.979584
638,3,6,12,0.9696640000000001
639,3,6,14,0.987904
640,3,6,14,0.927296
641,3,6,14,0.9899520000000002
642,3,6,16,0.96928
643,3,6,16,0.984384
644,3,6,16,0.993024
645,3,6,18,0.926336
646,3,6,18,0.98144
647,3,6,18,0.972992
648,3,7,2,0.9860479999999999
649,3,7,2,0.9386880000000001
650,3,7,2,0.9383680000000001
651,3,7,4,0.988544
652,3,7,4,0.962304
653,3,7,4,0.9568
654,3,7,6,0.973312
655,3,7,6,0.980928
656,3,7,6,0.9375359999999999
657,3,7,8,0.96256
658,3,7,8,0.924096
659,3,7,8,0.983168
660,3,7,10,0.9728
661,3,7,10,0.97632
662,3,7,10,0.9448319999999999
663,3,7,12,0.9781759999999999
664,3,7,12,0.9639679999999999
665,3,7,12,0.9570560000000001
666,3,7,14,0.9696
667,3,7,14,0.9171839999999999
668,3,7,14,0.9807999999999999
669,3,7,16,0.9655039999999999
670,3,7,16,0.969728
671,3,7,16,0.985792
672,3,7,18,0.963776
673,3,7,18,0.9598720000000001
674,3,7,18,0.98816
675,3,8,2,0.960192
676,3,8,2,0.9663999999999999
677,3,8,2,0.9353599999999999
678,3,8,4,0.980032
679,3,8,4,0.9981439999999999
680,3,8,4,0.929344
681,3,8,6,0.9898880000000001
682,3,8,6,0.9828479999999999
683,3,8,6,0.976704
684,3,8,8,0.96512
685,3,8,8,0.9713919999999999
686,3,8,8,0.953728
687,3,8,10,0.9848319999999999
688,3,8,10,0.9966079999999999
689,3,8,10,0.946944
690,3,8,12,0.9686400000000001
691,3,8,12,0.9586560000000002
692,3,8,12,0.950208
693,3,8,14,0.9816960000000001
694,3,8,14,0.959104
695,3,8,14,0.9617279999999999
696,3,8,16,0.9696640000000001
697,3,8,16,0.990016
698,3,8,16,0.938944
699,3,8,18,0.945984
700,3,8,18,0.9953280000000001
701,3,8,18,0.9797119999999999
702,3,9,2,0.982208
703,3,9,2,0.9818239999999999
704,3,9,2,0.933056
705,3,9,4,0.980864
706,3,9,4,0.95808
707,3,9,4,0.988416
708,3,9,6,0.9794560000000001
709,3,9,6,0.97504
710,3,9,6,0.981312
711,3,9,8,0.984192
712,3,9,8,0.9781120000000001
713,3,9,8,0.9804160000000001
714,3,9,10,0.971712
715,3,9,10,0.995328
716,3,9,10,0.996032
717,3,9,12,0.9664
718,3,9,12,0.991936
719,3,9,12,0.9504639999999999
720,3,9,14,0.98912
721,3,9,14,0.9964160000000001
722,3,9,14,0.964416
723,3,9,16,0.944192
724,3,9,16,0.978176
725,3,9,16,0.97184
726,3,9,18,0.98432
727,3,9,18,0.966848
728,3,9,18,0.9567999999999999
729,4,1,2,0.7802239999999999
730,4,1,2,0.7816960000000002
731,4,1,2,0.862208
732,4,1,4,0.8570880000000001
733,4,1,4,0.926208
734,4,1,4,0.688064
735,4,1,6,0.923264
736,4,1,6,0.9304319999999999
737,4,1,6,0.8004479999999999
738,4,1,8,0.8462719999999999
739,4,1,8,0.9311999999999999
740,4,1,8,0.841152
741,4,1,10,0.87136
742,4,1,10,0.8728959999999999
